trajectory_id,year,month,day,hour,x,y,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,timestamp,x_translate,y_translate,x_rotated,y_rotated,speed,angle_deg,sym_speed,sym_wind,sym_pressure,sym_dir,symbol
               Iota,2020,11,14,12,12.9,-75.7,tropical storm,,40,1002,80,0,111412,-2.5999999999999996,-4.799999999999997,4.922841927609623,-2.3591581879494083,1.389244398944982,-27.41850188617964,S1,W2,P2,,S1_NA_W2_P2
               Iota,2020,11,14,18,12.5,-76.4,tropical storm,,45,997,80,0,111418,-3.0,-5.5,5.641787855887728,-2.724009873175528,0.8062257748298582,-26.906946019592574,S0,W2,P2,,S0_NA_W2_P2
               Iota,2020,11,14,60,13.3,-75.0,tropical storm,,35,1004,80,0,111460,-2.1999999999999993,-4.099999999999994,4.20389599933152,-1.994306502723289,1.6124515496597147,153.0930539804074,S1,W1,P3,,S1_NA_W1_P3
               Iota,2020,11,15,0,12.6,-76.7,tropical storm,,55,992,150,0,111500,-2.9000000000000004,-5.799999999999997,5.93646882204194,-2.6092791964302995,1.838477631085026,-19.54219977461002,S1,W3,P1,,S1_NA_W3_P1
               Iota,2020,11,15,12,13.1,-78.0,hurricane,1.0,70,982,190,40,111512,-2.4000000000000004,-7.099999999999994,7.210118937771439,-2.045528025520449,1.3928388277184096,23.875446302771387,S1,W4,P1,,S1_NA_W4_P1
               Iota,2020,11,15,18,13.2,-78.9,hurricane,1.0,75,974,220,40,111518,-2.3000000000000007,-8.0,8.104064049050384,-1.9010907103263366,0.9055385138137471,9.178127023259401,S0,W4,P1,,S0_NA_W4_P1
               Iota,2020,11,15,60,13.0,-77.1,hurricane,1.0,65,988,170,20,111560,-2.5,-6.199999999999989,6.316173826492492,-2.1899653407145614,1.811077027627495,-170.82187297674062,S1,W3,P1,,S1_NA_W3_P1
               Iota,2020,11,16,0,13.2,-79.8,hurricane,2.0,90,961,260,50,111600,-2.3000000000000007,-8.899999999999991,9.002960266737464,-1.8565307526530122,2.7073972741361807,7.074330076408374,S2,W4,P0,,S2_NA_W4_P0
               Iota,2020,11,16,12,13.5,-81.5,hurricane,4.0,135,917,310,70,111612,-2.0,-10.599999999999994,10.686022025366412,-1.4727298711521466,1.72626765016321,12.845915078790885,S1,W4,P0,,S1_NA_W4_P0
               Iota,2020,11,16,18,13.5,-82.3,hurricane,4.0,130,918,310,70,111618,-2.0,-11.399999999999991,11.485040885532708,-1.433121019886969,0.7999999999999959,2.837935277349556,S0,W4,P0,,S0_NA_W4_P0
               Iota,2020,11,16,60,13.4,-80.7,hurricane,4.0,120,935,290,65,111660,-2.0999999999999996,-9.799999999999997,9.891954271608261,-1.612216079938111,1.603121954188134,-173.58573034765314,S1,W4,P0,,S1_NA_W4_P0
               Iota,2020,11,17,0,13.6,-83.0,hurricane,4.0,130,918,310,70,111700,-1.9000000000000004,-12.099999999999994,12.179231281770075,-1.2985859175091514,2.3086792761230353,7.807676005459834,S2,W4,P0,,S2_NA_W4_P0
               Iota,2020,11,17,12,13.7,-84.7,hurricane,1.0,75,965,270,30,111712,-1.8000000000000007,-13.799999999999997,13.87219525321532,-1.1145397510498616,1.7029386365926449,6.204395940779327,S1,W4,P0,,S1_NA_W4_P0
               Iota,2020,11,17,18,13.7,-85.7,tropical storm,,55,988,210,0,111718,-1.8000000000000007,-14.799999999999997,14.870968828423194,-1.0650286869683896,0.9999999999999993,2.837935277349547,S0,W3,P1,,S0_NA_W3_P1
               Iota,2020,11,17,34,13.6,-83.5,hurricane,4.0,125,922,310,65,111734,-1.9000000000000004,-12.599999999999994,12.678618069374014,-1.2738303854684152,2.202271554554527,-174.55950252015066,S2,W4,P0,,S2_NA_W4_P0
               Iota,2020,11,17,60,13.7,-83.8,hurricane,3.0,110,935,310,50,111760,-1.8000000000000007,-12.899999999999991,12.973299035528226,-1.1590997087231867,0.3162277660168349,21.27288410027166,S0,W4,P0,,S0_NA_W4_P0
               Iota,2020,11,18,0,13.8,-86.7,tropical storm,,40,1000,140,0,111800,-1.6999999999999993,-15.799999999999997,15.86479129722292,-0.9156402653661287,2.901723625709386,4.812869288231548,S2,W2,P2,,S2_NA_W2_P2
               Iota,2020,11,18,12,13.7,-89.0,tropical depression,,25,1006,0,0,111812,-1.8000000000000007,-18.099999999999994,18.166921626609177,-0.9016421754995322,2.3021728866442657,0.34838235535035134,S2,W0,P3,,S2_NA_W0_P3
               Iota,2020,11,18,60,13.8,-87.8,tropical storm,,35,1005,140,0,111860,-1.6999999999999993,-16.89999999999999,16.96344222995158,-0.8611780948765098,1.2041594578792316,178.0742935866233,S1,W1,P3,,S1_NA_W1_P3
               Iris,1995,8,22,12,13.2,-49.3,tropical depression,,30,1008,-1998,-1998,82212,1.8999999999999986,-5.299999999999997,3.649935294429749,4.286953737384623,,,,W0,P4,,NA_NA_W0_P4
               Iris,1995,8,22,18,13.3,-50.6,tropical storm,,35,1007,-1998,-1998,82218,2.0,-6.600000000000001,4.727482049479873,5.021047049355902,1.3038404810405344,34.26517746192956,S1,W1,P3,,S1_NA_W1_P3
               Iris,1995,8,23,0,13.7,-51.8,tropical storm,,35,1006,-1998,-1998,82300,2.3999999999999986,-7.799999999999997,5.568915863180859,5.965498814752422,1.2649110640673475,48.30142092985605,S1,W1,P3,,S1_NA_W1_P3
               Iris,1995,8,23,12,14.5,-53.0,tropical storm,,55,998,-1998,-1998,82312,3.1999999999999993,-9.0,6.2111575286329925,7.256825900798896,1.4422205101855983,63.55653963291375,S1,W3,P2,,S1_NA_W3_P2
               Iris,1995,8,23,18,15.0,-53.4,hurricane,1.0,75,991,-1998,-1998,82318,3.6999999999999993,-9.399999999999999,6.3090426639718675,7.8896121998601885,0.6403124237432828,81.20666385284404,S0,W4,P1,,S0_NA_W4_P1
               Iris,1995,8,23,60,14.0,-52.5,tropical storm,,40,1004,-1998,-1998,82360,2.6999999999999993,-8.5,6.026553563131628,6.574241564675387,1.3453624047073691,-102.12074038888261,S1,W2,P3,,S1_NA_W2_P3
               Iris,1995,8,24,0,15.2,-53.8,hurricane,1.0,70,992,-1998,-1998,82400,3.8999999999999986,-9.799999999999997,6.556321910497387,8.26224200843402,1.7691806012954103,72.5758620642955,S1,W4,P1,,S1_NA_W4_P1
               Iris,1995,8,24,12,14.8,-55.1,hurricane,1.0,65,992,-1998,-1998,82412,3.5,-11.100000000000001,7.882858850858583,8.562741169592863,1.3601470508735487,12.76374313788176,S1,W3,P1,,S1_NA_W3_P1
               Iris,1995,8,24,18,14.6,-56.0,tropical storm,,60,992,-1998,-1998,82418,3.299999999999999,-12.0,8.762924396445397,8.837485842827817,0.9219544457292879,17.337664397782405,S0,W3,P1,,S0_NA_W3_P1
               Iris,1995,8,24,60,15.0,-54.3,hurricane,1.0,70,992,-1998,-1998,82460,3.6999999999999993,-10.299999999999997,7.089512135434251,8.33779453342012,1.7464249196573025,-163.3740478082532,S1,W4,P1,,S1_NA_W4_P1
               Iris,1995,8,25,0,14.5,-56.8,tropical storm,,55,995,-1998,-1998,82500,3.1999999999999993,-12.799999999999997,9.506473074807506,9.149151309163043,2.549509756796392,18.556539632913758,S2,W3,P2,,S2_NA_W3_P2
               Iris,1995,8,25,12,14.2,-58.8,tropical storm,,55,999,-1998,-1998,82512,2.8999999999999986,-14.799999999999997,11.390243789243897,9.884955559919872,2.0223748416156706,21.33570649698587,S2,W3,P2,,S2_NA_W3_P2
               Iris,1995,8,25,18,14.2,-59.8,tropical storm,,50,998,-1998,-1998,82518,2.8999999999999986,-15.799999999999997,12.257432090868768,10.382935930542017,0.9999999999999987,29.866472106934033,S0,W3,P2,,S0_NA_W3_P2
               Iris,1995,8,25,60,14.3,-57.8,tropical storm,,55,996,-1998,-1998,82560,3.0,-13.799999999999997,10.473257450556808,9.473694019460215,2.002498439450078,-152.99593311917778,S1,W3,P2,,S1_NA_W3_P2
               Iris,1995,8,26,0,14.0,-60.3,tropical storm,,50,1000,-1998,-1998,82600,2.6999999999999993,-16.299999999999997,12.790622315805633,10.458488455528116,2.5179356624028344,23.023698694303082,S2,W3,P2,,S2_NA_W3_P2
               Iris,1995,8,26,12,14.6,-60.5,tropical storm,,45,1000,-1998,-1998,82612,3.299999999999999,-16.5,12.665271753757324,11.078397510627468,0.6324555320336751,101.43152328401173,S0,W2,P2,,S0_NA_W2_P2
               Iris,1995,8,26,18,14.9,-61.0,tropical storm,,40,1003,-1998,-1998,82618,3.5999999999999996,-17.0,12.949471793383116,11.587544186426005,0.5830951894845319,60.830228639007665,S0,W2,P3,,S0_NA_W2_P3
               Iris,1995,8,26,60,14.2,-60.2,tropical storm,,45,999,-1998,-1998,82660,2.8999999999999986,-16.200000000000003,12.604307411518722,10.582128078790877,1.0630145812734653,-108.94760272735623,S0,W2,P2,,S0_NA_W2_P2
               Iris,1995,8,27,0,15.0,-61.2,tropical storm,,35,1006,-1998,-1998,82700,3.6999999999999993,-17.200000000000003,13.07311141664588,11.77385909071292,1.2806248474865698,68.52628036102406,S1,W1,P3,,S1_NA_W1_P3
               Iris,1995,8,27,12,16.2,-61.2,tropical storm,,45,1002,-1998,-1998,82712,4.899999999999999,-17.200000000000003,12.475534971899306,12.814485052662768,1.2000000000000008,119.86647210693398,S1,W2,P2,,S1_NA_W2_P2
               Iris,1995,8,27,18,17.0,-61.9,tropical storm,,50,995,-1998,-1998,82718,5.699999999999999,-17.9,12.684182486538997,13.856821953398166,1.0630145812734626,78.68054694122452,S0,W3,P2,,S0_NA_W3_P2
               Iris,1995,8,27,23,17.7,-62.0,tropical storm,,55,993,-1998,-1998,82723,6.399999999999999,-18.0,12.422315057265985,14.513651801597792,0.7071067811865476,111.73636975277788,S0,W3,P1,,S0_NA_W3_P1
               Iris,1995,8,27,60,15.6,-61.2,tropical storm,,40,1005,-1998,-1998,82760,4.299999999999999,-17.200000000000003,12.774323194272593,12.294172071687843,2.247220505424424,-80.98798593264429,S2,W2,P3,,S2_NA_W2_P3
               Iris,1995,8,28,0,17.8,-62.0,tropical storm,,55,993,-1998,-1998,82800,6.5,-18.0,12.37251702020377,14.600370631760281,2.340939982143928,99.88336558503411,S2,W3,P1,,S2_NA_W3_P1
               Iris,1995,8,28,12,19.4,-62.1,tropical storm,,60,985,-1998,-1998,82812,8.099999999999998,-18.1,11.662467257370828,16.037669951422288,1.6031219541881345,116.29013773193662,S1,W3,P1,,S1_NA_W3_P1
               Iris,1995,8,28,18,20.4,-62.4,hurricane,1.0,65,983,-1998,-1998,82818,9.099999999999998,-18.4,11.42464337723614,17.054252364233804,1.044030650891056,103.16722787294063,S0,W3,P1,,S0_NA_W3_P1
               Iris,1995,8,28,60,18.6,-62.0,tropical storm,,55,989,-1998,-1998,82860,7.300000000000001,-18.0,11.974132723706054,15.294121273060178,1.8439088914585757,-72.66233560221742,S1,W3,P1,,S1_NA_W3_P1
               Iris,1995,8,29,0,21.3,-62.5,hurricane,1.0,70,981,-1998,-1998,82900,10.0,-18.5,11.0631798738387,17.884519872758407,2.745906043549196,109.37499509460238,S2,W4,P1,,S2_NA_W4_P1
               Iris,1995,8,29,12,22.6,-62.5,hurricane,1.0,75,973,-1998,-1998,82912,11.3,-18.5,10.415805392029913,19.011864664870743,1.3000000000000007,119.86647210693395,S1,W4,P1,,S1_NA_W4_P1
               Iris,1995,8,29,18,23.1,-62.3,hurricane,1.0,70,975,-1998,-1998,82918,11.8,-18.299999999999997,9.993377546393862,19.345862741558747,0.5385164807134517,141.6678815932863,S0,W4,P1,,S0_NA_W4_P1
               Iris,1995,8,29,60,22.0,-62.5,hurricane,1.0,80,974,-1998,-1998,82960,10.7,-18.5,10.7145936144032,18.491551683895818,1.1180339887498956,-49.828681424299795,S0,W4,P1,,S0_NA_W4_P1
               Iris,1995,8,30,0,23.6,-62.1,hurricane,1.0,70,976,-1998,-1998,83000,12.3,-18.1,9.570949700757819,19.67986081824676,1.649242250247066,133.90271557486042,S1,W4,P1,,S1_NA_W4_P1
               Iris,1995,8,30,12,24.0,-61.4,hurricane,1.0,75,972,-1998,-1998,83012,12.7,-17.4,8.764725741371548,19.678149879461202,0.8062257748298571,-179.8784091900079,S0,W4,P1,,S0_NA_W4_P1
               Iris,1995,8,30,18,24.2,-60.8,hurricane,1.0,75,971,-1998,-1998,83018,12.899999999999999,-16.799999999999997,8.144816686272193,19.55279931741289,0.6324555320336772,-168.56847671598814,S0,W4,P0,,S0_NA_W4_P0
               Iris,1995,8,30,60,23.8,-61.8,hurricane,1.0,70,977,-1998,-1998,83060,12.5,-17.799999999999997,9.211197136145923,19.703904367385086,1.0770329614268999,8.065062620582143,S0,W4,P1,,S0_NA_W4_P1
               Iris,1995,8,31,0,24.5,-60.1,hurricane,1.0,75,971,-1998,-1998,83100,13.2,-16.1,7.388390763948143,19.464369548464852,1.8384776310850184,-172.5136629450256,S1,W4,P0,,S1_NA_W4_P0
               Iris,1995,8,31,12,24.9,-59.1,hurricane,1.0,75,971,-1998,-1998,83112,13.599999999999998,-15.100000000000001,6.322010314074413,19.313264498492657,1.0770329614268999,-171.93493737941785,S0,W4,P0,,S0_NA_W4_P0
               Iris,1995,8,31,18,25.0,-58.9,hurricane,2.0,85,968,-1998,-1998,83118,13.7,-14.899999999999999,6.098774616687221,19.300387254530712,0.22360679774998243,-176.6985790701431,S0,W4,P0,,S0_NA_W4_P0
               Iris,1995,8,31,60,24.7,-59.6,hurricane,1.0,75,971,-1998,-1998,83160,13.399999999999999,-15.600000000000001,6.855200539011277,19.388817023478754,0.7615773105863931,6.667881593286032,S0,W4,P0,,S0_NA_W4_P0
               Iris,1995,9,1,0,25.2,-58.8,hurricane,2.0,90,967,-1998,-1998,90100,13.899999999999999,-14.799999999999997,5.912459712400303,19.424026877793473,0.9433981132056637,177.86108889885062,S0,W4,P0,,S0_NA_W4_P0
               Iris,1995,9,1,12,25.6,-59.0,hurricane,2.0,90,967,-1998,-1998,90112,14.3,-15.0,5.8867052244764215,19.870498272567854,0.4472135954999608,93.3014209298558,S0,W4,P0,,S0_NA_W4_P0
               Iris,1995,9,1,18,25.7,-59.7,hurricane,2.0,85,969,-1998,-1998,90118,14.399999999999999,-15.700000000000003,6.443938998551622,20.30580336216584,0.7071067811865488,37.99657446108959,S0,W4,P0,,S0_NA_W4_P0
               Iris,1995,9,1,60,25.5,-58.8,hurricane,2.0,95,965,-1998,-1998,90160,14.2,-14.799999999999997,5.763065601213659,19.684183368280934,0.9219544457292939,-137.6047201839147,S0,W4,P0,,S0_NA_W4_P0
               Iris,1995,9,2,0,26.0,-60.2,hurricane,2.0,85,971,-1998,-1998,90200,14.7,-16.200000000000003,6.728139038177414,20.814950037964376,1.4866068747318562,49.52029616498725,S1,W4,P0,,S1_NA_W4_P0
               Iris,1995,9,2,12,27.8,-59.9,hurricane,1.0,80,978,-1998,-1998,90212,16.5,-15.899999999999999,5.571617880570086,22.226494869702503,1.8248287590894683,129.3287943149598,S1,W4,P1,,S1_NA_W4_P1
               Iris,1995,9,2,18,29.1,-59.7,hurricane,1.0,75,983,-1998,-1998,90218,17.8,-15.700000000000003,4.750805738436329,23.25424358769041,1.3152946437965891,128.61263436948894,S1,W4,P1,,S1_NA_W4_P1
               Iris,1995,9,2,60,26.6,-60.2,hurricane,2.0,85,973,-1998,-1998,90260,15.3,-16.200000000000003,6.429350815804126,21.3352630189393,2.549509756796392,-48.82359541904581,S2,W4,P1,,S2_NA_W4_P1
               Iris,1995,9,3,0,31.3,-59.0,hurricane,1.0,75,982,-1998,-1998,90300,20.0,-15.0,3.048217111930196,24.81347159182963,4.850773134253962,134.1891920851376,S3,W4,P1,,S3_NA_W4_P1
               Iris,1995,9,3,12,36.9,-57.5,hurricane,1.0,75,982,-1998,-1998,90312,25.599999999999998,-13.5,-1.041255415991122,28.922755524995697,5.797413216254295,134.86155123611,S3,W4,P1,,S3_NA_W4_P1
               Iris,1995,9,3,18,39.2,-55.5,hurricane,1.0,70,985,-1998,-1998,90318,27.900000000000002,-11.5,-3.920986871671804,29.921327877488615,3.0479501308256376,160.87555900850427,S2,W4,P1,,S2_NA_W4_P1
               Iris,1995,9,3,60,34.2,-58.6,hurricane,1.0,75,982,-1998,-1998,90360,22.900000000000002,-14.600000000000001,1.2571987164760277,27.129125518292902,5.883026432033092,-28.334615068771548,S3,W4,P1,,S3_NA_W4_P1
               Iris,1995,9,4,0,41.0,-52.3,hurricane,1.0,65,987,-1998,-1998,90400,29.7,-8.299999999999997,-7.592354103991257,29.888729634422525,9.269843580125828,162.6806713001584,S3,W3,P1,,S3_NA_W3_P1
               Iris,1995,9,4,12,45.0,-46.0,extratropical,,60,995,-1998,-1998,90412,33.7,-2.0,-15.047561886716533,30.220206506002505,7.462573282722253,177.4541654885828,S3,W3,P2,,S3_NA_W3_P2
               Iris,1995,9,4,18,47.1,-42.0,extratropical,,55,997,-1998,-1998,90418,35.8,2.0,-19.56207387152253,30.049380456926155,4.517742799230608,-177.83300070112094,S3,W3,P2,,S3_NA_W3_P2
               Iris,1995,9,4,60,43.1,-49.4,tropical storm,,60,990,-1998,-1998,90460,31.8,-5.399999999999999,-11.152958957009892,30.265681993030537,8.411896337925235,1.4734526855510193,S3,W3,P1,,S3_NA_W3_P1
               Iris,1995,9,5,0,48.7,-35.7,extratropical,,50,999,-1998,-1998,90500,37.400000000000006,8.299999999999997,-25.82212876475466,28.299605404606446,14.800337833982033,-172.3662650869555,S4,W3,P2,,S4_NA_W3_P2
               Iris,1995,9,5,12,48.6,-25.0,extratropical,,50,987,-1998,-1998,90512,37.3,19.0,-35.05124555507858,22.884496608787,10.700467279516351,-149.5980689075014,S3,W3,P1,,S3_NA_W3_P1
               Iris,1995,9,5,18,48.5,-21.5,extratropical,,55,979,-1998,-1998,90518,37.2,22.5,-38.03660657370342,21.05484648144701,3.501428280002319,-148.4969508514494,S3,W3,P1,,S3_NA_W3_P1
               Iris,1995,9,5,60,48.9,-28.1,extratropical,,50,998,-1998,-1998,90560,37.599999999999994,15.899999999999999,-32.512355931228115,24.68839224820311,6.612110101926619,33.33470136585109,S3,W3,P2,,S3_NA_W3_P2
               Iris,1995,9,6,0,48.3,-18.0,extratropical,,55,972,-1998,-1998,90600,37.0,26.0,-40.97216955526605,19.138477523944534,10.117806086301517,-146.7338137339428,S3,W3,P1,,S3_NA_W3_P1
               Iris,1995,9,6,12,48.0,-12.6,extratropical,,60,963,-1998,-1998,90612,36.7,31.4,-45.50559227285372,16.189227032097488,5.408326913195985,-146.95369777320175,S3,W3,P0,,S3_NA_W3_P0
               Iris,1995,9,6,18,48.2,-11.1,extratropical,,65,960,-1998,-1998,90618,36.900000000000006,32.9,-46.905970799415456,15.61569413648925,1.513274595042154,-157.7281712616576,S1,W3,P0,,S1_NA_W3_P0
               Iris,1995,9,6,60,48.0,-14.2,extratropical,,60,967,-1998,-1998,90660,36.7,29.8,-44.118090990253926,16.98599562509292,3.106444913401808,26.17508612048267,S2,W3,P0,,S2_NA_W3_P0
               Iris,1995,9,7,0,48.4,-8.7,extratropical,,65,957,-1998,-1998,90700,37.099999999999994,35.3,-49.08681879743958,14.59397890732107,5.514526271584889,-154.29317018677858,S3,W3,P0,,S3_NA_W3_P0
               Iris,1995,9,7,12,49.3,-4.4,extratropical,,60,968,-1998,-1998,90712,38.0,39.6,-53.263910827986464,13.233132785108236,4.393176527297763,-161.95501623367332,S3,W3,P0,,S3_NA_W3_P0
               Iris,1995,9,7,60,48.9,-6.9,extratropical,,65,962,-1998,-1998,90760,37.599999999999994,37.1,-50.89674792567542,14.13120839101364,2.5317977802344336,20.776195186111472,S2,W3,P0,,S2_NA_W3_P0
               Iris,1989,9,16,18,11.3,-44.0,tropical depression,,25,1017,-1998,-1998,91618,0.0,0.0,-0.0,0.0,52.822059785661516,-15.517028052892945,S4,W0,P4,,S4_NA_W0_P4
               Iris,1989,9,17,0,11.2,-46.0,tropical depression,,30,1010,-1998,-1998,91700,-0.10000000000000142,-2.0,1.7841746403119607,0.9092419110818011,2.0024984394500787,27.00406688082222,S1,W0,P4,,S1_NA_W0_P4
               Iris,1989,9,17,12,11.3,-50.0,tropical depression,,30,1008,-1998,-1998,91712,0.0,-6.0,5.203129809749237,2.9878822237328686,4.001249804748512,31.29856829109867,S3,W0,P4,,S3_NA_W0_P4
               Iris,1989,9,17,18,11.5,-51.7,tropical depression,,30,1007,-1998,-1998,91718,0.1999999999999993,-7.700000000000003,6.577753848387094,4.00788651411549,1.7117242768623713,36.5763089146909,S1,W0,P3,,S1_NA_W0_P3
               Iris,1989,9,17,60,11.2,-48.0,tropical depression,,30,1009,-1998,-1998,91760,-0.10000000000000142,-4.0,3.5185512435617063,1.9052026523260905,3.71214223865412,-145.49806446616336,S3,W0,P4,,S3_NA_W0_P4
               Iris,1989,9,18,0,11.9,-53.2,tropical storm,,35,1005,-1998,-1998,91800,0.5999999999999996,-9.200000000000003,7.6793441525755455,5.101732390698657,5.246903848937965,37.53327636874819,S3,W1,P3,,S3_NA_W1_P3
               Iris,1989,9,18,12,14.0,-55.5,tropical storm,,40,1003,-1998,-1998,91812,2.6999999999999993,-11.5,8.628118468006246,8.06818267654182,3.114482300479484,72.26390990443424,S2,W2,P3,,S2_NA_W2_P3
               Iris,1989,9,18,18,15.6,-56.1,tropical storm,,45,1002,-1998,-1998,91818,4.299999999999999,-12.100000000000001,8.35166285598574,9.754472181514904,1.7088007490635067,99.31042688735047,S1,W2,P2,,S1_NA_W2_P2
               Iris,1989,9,18,60,12.6,-54.6,tropical storm,,35,1004,-1998,-1998,91860,1.299999999999999,-10.600000000000001,8.544821515414865,6.40593672070707,3.3541019662496834,-86.69857907014399,S2,W1,P3,,S2_NA_W1_P3
               Iris,1989,9,19,0,17.0,-56.8,tropical storm,,50,1001,-1998,-1998,91900,5.699999999999999,-12.799999999999997,8.261522148252144,11.317122063225227,4.919349550499536,93.30142092985606,S3,W3,P2,,S3_NA_W3_P2
               Iris,1989,9,19,12,19.2,-58.2,tropical storm,,60,1001,-1998,-1998,91912,7.899999999999999,-14.200000000000003,8.380028955158254,13.922108845670952,2.6076809620810617,87.39527981608538,S2,W3,P2,,S2_NA_W3_P2
               Iris,1989,9,19,18,20.0,-59.2,tropical storm,,60,1001,-1998,-1998,91918,8.7,-15.200000000000003,8.84883296028541,15.113839857592996,1.280624847486571,68.52628036102416,S1,W3,P2,,S1_NA_W3_P2
               Iris,1989,9,19,60,18.1,-57.5,tropical storm,,55,1001,-1998,-1998,91960,6.800000000000001,-13.5,8.320775551705198,12.619615454448091,2.5495097567963936,-101.95369777320184,S2,W3,P2,,S2_NA_W3_P2
               Iris,1989,9,20,0,20.5,-60.3,tropical storm,,50,1002,-1998,-1998,92000,9.2,-16.299999999999997,9.553749906761691,16.095212416089787,3.6878177829171497,70.4677667519385,S3,W3,P2,,S3_NA_W3_P2
               Iris,1989,9,20,12,21.3,-62.2,tropical storm,,35,1005,-1998,-1998,92012,10.0,-18.200000000000003,10.80302338335124,17.735125761571766,2.0615528128088387,52.7001262848515,S2,W1,P3,,S2_NA_W1_P3
               Iris,1989,9,20,18,21.7,-63.1,tropical storm,,35,1007,-1998,-1998,92018,10.399999999999999,-19.1,11.384300706564769,18.530183415781643,0.9848857801796096,53.828961081512055,S0,W1,P3,,S0_NA_W1_P3
               Iris,1989,9,20,60,20.9,-61.3,tropical storm,,40,1003,-1998,-1998,92060,9.599999999999998,-17.299999999999997,10.221746060137708,16.94006810736188,1.969771560359227,-126.17103891848791,S1,W2,P3,,S1_NA_W2_P3
               Iris,1989,9,21,0,21.9,-64.1,tropical depression,,30,1008,-1998,-1998,92100,10.599999999999998,-20.099999999999994,12.151892934065204,19.20160144672876,2.973213749463699,49.52029616498735,S2,W0,P4,,S2_NA_W0_P4
               Iris,1989,9,21,12,22.4,-66.0,tropical depression,,25,1011,-1998,-1998,92112,11.099999999999998,-22.0,13.550560521841396,20.58135830172327,1.9646882704388542,44.61003494340461,S1,W0,P4,,S1_NA_W0_P4
               Iris,1989,9,21,18,22.5,-67.0,tropical depression,,25,1012,-1998,-1998,92118,11.2,-23.0,14.367950786404052,21.166057502507904,1.004987562112088,35.57706524443381,S0,W0,P4,,S0_NA_W0_P4
               Iris,1989,9,21,60,22.2,-65.1,tropical depression,,30,1010,-1998,-1998,92160,10.899999999999999,-21.099999999999994,12.869687124503436,19.959738307838364,1.923538406167137,-141.16090127816955,S1,W0,P4,,S1_NA_W0_P4
               Iris,2001,10,4,12,12.3,-58.2,tropical depression,,25,1011,-1998,-1998,100412,1.0,-14.200000000000003,11.816093512451053,7.938509564459331,12.067311216671254,-95.00885623766816,S3,W0,P4,,S3_NA_W0_P4
               Iris,2001,10,4,18,12.8,-59.9,tropical depression,,30,1010,-1998,-1998,100418,1.5,-15.899999999999999,13.041323439902259,9.21867034532941,1.7720045146669297,46.25601244096885,S1,W0,P4,,S1_NA_W0_P4
               Iris,2001,10,5,0,13.4,-61.4,tropical depression,,30,1010,-1998,-1998,100500,2.0999999999999996,-17.4,14.043317669966282,10.48595388223755,1.6155494421403511,51.66788159328579,S1,W0,P4,,S1_NA_W0_P4
               Iris,2001,10,5,12,14.8,-64.5,tropical storm,,35,1008,-1998,-1998,100512,3.5,-20.5,16.034428886132385,13.243756653441023,3.4014702703389914,54.17102137287073,S3,W1,P4,,S3_NA_W1_P4
               Iris,2001,10,5,18,15.5,-66.0,tropical storm,,45,1005,-1998,-1998,100518,4.199999999999999,-22.0,16.986625079134193,14.597759020511651,1.6552945357246842,54.883365585034035,S1,W2,P3,,S1_NA_W2_P3
               Iris,2001,10,5,60,14.0,-63.0,tropical depression,,30,1010,-1998,-1998,100560,2.6999999999999993,-19.0,15.132030730192794,11.803035456207908,3.3541019662496825,-123.568476715988,S2,W0,P4,,S2_NA_W0_P4
               Iris,2001,10,6,0,15.7,-67.7,tropical storm,,50,1001,-1998,-1998,100600,4.399999999999999,-23.700000000000003,18.36124911777205,15.617763310894272,4.99799959983992,49.75163722078943,S3,W3,P2,,S3_NA_W3_P2
               Iris,2001,10,6,12,16.5,-70.5,tropical storm,,55,998,-1998,-1998,100612,5.199999999999999,-26.5,20.39099206582398,17.705858989936175,2.9120439557122073,45.81186800785683,S2,W3,P2,,S2_NA_W3_P2
               Iris,2001,10,6,18,16.9,-72.2,hurricane,1.0,65,992,-1998,-1998,100618,5.599999999999998,-28.200000000000003,21.666020030337407,18.89930094064377,1.7464249196572983,43.10699202212116,S1,W3,P1,,S1_NA_W3_P1
               Iris,2001,10,6,60,16.0,-69.0,tropical storm,,55,998,-1998,-1998,100660,4.699999999999999,-25.0,19.33919979869774,16.52529428319052,3.3241540277189356,-134.42489006405026,S2,W3,P2,,S2_NA_W3_P2
               Iris,2001,10,7,0,16.9,-74.0,hurricane,1.0,75,993,-1998,-1998,100700,5.599999999999998,-30.0,23.226958973262175,19.79566560776363,5.080354318352216,40.07044582866572,S3,W4,P1,,S3_NA_W4_P1
               Iris,2001,10,7,12,17.3,-77.0,hurricane,1.0,75,989,-1998,-1998,100712,6.0,-33.0,25.629331729887934,21.636482040280015,3.0265491900843102,37.46111547552547,S2,W4,P1,,S2_NA_W4_P1
               Iris,2001,10,7,18,17.4,-78.9,hurricane,1.0,75,991,-1998,-1998,100718,6.099999999999998,-34.900000000000006,27.227191465912984,22.669363574624576,1.9026297590440497,32.879259611117206,S1,W4,P1,,S1_NA_W4_P1
               Iris,2001,10,7,60,16.9,-75.3,hurricane,1.0,75,989,-1998,-1998,100760,5.599999999999998,-31.299999999999997,24.354303765374507,20.443040089572417,3.6345563690772567,-142.2263651901076,S3,W4,P1,,S3_NA_W4_P1
