trajectory_id,cluster,pca_1,pca_2,tsne_1,tsne_2,umap_1,umap_2
cl2udkxth0027396cjrirxqau,2,-0.95046604290024,0.047618206449961537,-21.48184,7.7374353,-3.5858457,10.591429
cl2udl5ii002b396calas596q,4,0.5453186306429466,-0.40464175605263064,18.539684,-12.442346,4.5055904,4.3438063
cl2udlavb002f396cr26b4twj,5,0.12452432819819075,0.51168783703192,-3.2192678,2.2477167,-3.1219122,6.0792966
cl2udljsx002j396cqvmp8k92,1,-0.44794252981584615,0.5249421437370319,-8.094521,4.6428814,-3.643094,7.667639
cl2udlrxj002n396cq7vc183v,1,-0.5565353814369958,0.21885476915884292,-20.56296,-0.8862142,-3.676662,9.474292
cl2udlyc9002r396cukvwi44n,4,0.2242871059681031,-0.8265159814486086,11.898338,-18.020582,59.9682,8.585971
cl2udm4mw002v396c6mdmottx,4,0.49320438668215544,-0.36299784295258125,8.162452,-13.412718,58.932606,9.026619
cl2udmra80037396c825qcin0,4,0.5059609621943028,-0.8714499397617158,31.174147,6.174266,6.040907,-10.24862
cl2udmy3e003c396cg9bct67t,3,0.8235595025147588,-0.024538706594537017,20.129486,-10.87217,4.5648055,4.4147487
cl2udn7s6003h396cssvi9o83,1,-0.6891362529811084,-0.04928913037388982,-14.717837,6.3325977,-4.364879,8.04951
cl2udsvf3003q396c37ertluo,5,0.27723916573980373,0.7300621630526787,0.6371467,5.269564,-2.5455494,5.5591836
cl2vz88mm00043f6c97ce4nes,4,0.517510569514549,-0.8716961542648303,29.804272,6.2156224,6.391535,-10.394775
cl2y6vcnk0003396crlfnynr8,5,0.1419108023234086,0.48694750078238014,1.3667783,-0.50302726,-2.9931552,5.275963
cl2y6vvt70008396c0ckvnogs,4,0.5276764658141708,-0.4066488077432472,6.101366,-16.26139,59.103348,9.00862
cl2y6w4lz000d396c9ut3tf7y,5,0.5710326136202067,0.08807627494547186,6.3055367,-12.298353,59.126236,9.15319
cl2y6ws55000i396ckilwz9ni,5,-0.23167287778903625,0.6521361066052898,-1.8205923,4.0269303,-2.96539,6.3526597
cl2y6x5bp000n396cjm1cw2ku,3,1.0969658502119166,0.32437112709190424,13.210992,-3.6407235,0.26642588,4.377975
cl2y6xpxp000r396cfihfei9k,4,0.5180385515634744,-0.8717074097849727,30.556845,7.3710794,6.522256,-10.625392
cl2y6y2wp000x396cjmwsx95y,3,0.9654489800054932,0.013144777615696743,19.864513,-8.641025,4.4602876,4.420142
cl2y6yd760010396csyxzatmo,1,-0.3808193265165975,0.4275407069983132,-16.908487,-3.1527498,-2.4292154,8.806093
cl2y6yo4e0014396c3fyhh60p,5,0.7456987083669686,0.9911917856498569,8.196319,7.578781,-2.187353,4.4581676
cl2y6yu2k0018396cf3j7xkar,3,1.0901874903976827,0.31320351529570456,12.599673,-3.1854386,0.18678187,4.4748983
cl2y6zf1z001g396cxj1g5ctg,4,0.5184656831086728,-0.8717165153743016,30.310198,7.3668613,6.570578,-10.9378805
cl2y6zn5g001k396crexidmbw,0,1.0343122705680718,-0.49375289076270346,23.509718,4.4997945,1.1079099,2.456172
cl2y702oj001o396ckjtscowe,1,-0.6309962204590626,0.1707766067330176,-15.227062,-0.20934066,-2.8133147,9.175235
cl2y70qpu001w396cr03czee2,0,0.9233419876952179,-0.6104366684838403,24.305948,3.164443,1.2952915,2.679322
cl2y710l10020396cumqlujzb,3,0.7023830347067429,-0.6042934874090184,21.753323,-11.762557,4.8721523,4.588833
cl2y7181x0024396c92jo5fle,4,0.2914024146044987,-0.77879888759393,11.171768,-23.076141,60.16505,9.033422
cl2y71h0y0028396czyytm4ls,3,0.6915937749126523,-0.611134963007277,21.766237,-11.858437,4.9494076,4.652095
cl2y71xgv002c396c8i3p7ljc,0,1.056455248176622,-0.22530384418212654,25.13643,2.4706693,1.3421913,2.6965659
cl2y725lh002g396ct8mx38g5,0,0.899309397584318,-0.6282997935533835,24.330305,3.1796353,1.277283,2.6120555
cl2y72fbh002k396c3n09c56s,0,0.14836250121457387,-0.2080252722545139,26.085363,11.841619,0.30579,-0.7715891
cl2y72tbg002o396c6g5h89tz,2,-0.9338321861746097,-0.007251187118131794,-22.531368,1.7529593,-3.8984036,9.450618
cl2y75jjc002x396cvyzjiqsk,4,0.2242871059681031,-0.8265159814486086,11.113563,-17.221136,60.42172,8.955079
cl2y77h1d0032396c2renauon,0,0.7239381734625061,0.7608353142707207,13.576506,12.383109,-0.25871328,2.3788774
cl2y7hcvy0037396c6ud7pt1p,1,-0.6508751229461557,0.27095061511923796,-12.972366,-0.6343286,-3.2728372,8.941183
cl2y7iooi003c396c6izghkdd,1,-0.8072093730433874,0.06941050136531204,-15.515832,-7.4789553,-4.8719325,9.18461
cl2y7xe87003h396c2n8hv156,4,0.2242871059681031,-0.8265159814486086,13.827848,-16.965506,60.26598,8.878862
cl2y94vuu003x396cqcjvxpgf,1,-0.9471658560839171,-0.018614384203414387,-20.747377,-5.4501805,-2.1906857,9.749935
cl2y96xhq0042396cgnqc44hu,1,-1.0009130304811458,0.0443221936452986,-13.075003,-6.327866,-3.3540146,8.934683
cl2y9is9a0046396chlhjr8w9,2,-0.8443606931563893,0.05409753580492015,-27.069168,6.2743874,-4.291754,11.190739
cl2ydfxde004f396clzj0ilmi,5,0.10447926691869401,0.5211459283482298,-2.4016488,2.601818,-3.2054179,5.9279947
cl2ydgblh004j396cfhys7a3j,1,-0.8106696116399222,-0.040789027621661034,-14.522394,-10.3918705,-5.2774186,9.277339
cl2yhyonl0007396c1c75isha,1,-0.9604361917013886,0.13465126188304136,-20.07461,-4.9113665,-2.211636,9.841727
cl2yib5ts000b396cekhoxqfd,1,-0.7301802924972741,-0.05765913922133528,-24.638798,-3.1449006,-1.9157261,11.132684
cl2yibj50000g396czhbho4cb,2,-0.9447899315059989,-0.016262230584594414,-27.934942,-2.7752266,-1.443475,10.8016405
cl2yurphq000c3f6ct5e98hvn,1,-0.8288152892551863,0.032073888407307724,-15.922804,-5.3548555,-3.0591843,9.72891
cl2znupsg0005396cminm52kf,0,0.16260648536173344,-0.1958934175582477,27.040812,11.898182,0.26381254,-0.8326026
cl2znv05l0009396cqytv20ry,3,0.6440437897571585,-0.5678314379322027,16.287294,-7.5791416,1.265709,4.7352667
cl2znv977000d396cdb4prn6m,5,0.0785106553949054,0.5045235160308775,1.1051745,0.9451524,-3.0011182,5.5881906
cl2znvon7000h396ciogihw0p,4,0.5151082511919377,-0.8716449416481824,30.802876,5.9365172,6.153279,-10.167937
cl2znw4nf000m396ckrqij0o0,1,-0.5590524760806841,-0.04193918122077573,-14.788006,6.3155766,-4.4152,8.005871
cl2znwce2000r396c6wzup6l1,1,-1.0643845067549418,0.1414315849191854,-16.82895,-5.2852545,-2.7234867,9.924133
cl2zny5y5001c396cjw8l8war,0,0.1612008015621319,-0.20829895911271307,26.097546,11.844671,0.2536238,-0.77600497
cl2znycyz001g396cwpsh1fpn,4,0.22428710596810322,-0.8265159814486086,13.571804,-20.220613,60.186974,8.881613
cl2zo7z5b001l396cgg30lmke,3,0.7374098852535016,-0.332088215027597,15.586452,-6.7401085,1.2782164,4.7174945
cl2zogjmc001p396clblhoug4,4,0.2242871059681031,-0.8265159814486086,12.934203,-19.3263,60.052475,8.648665
cl2zogo0e001t396cagx04dw7,4,0.2242871059681031,-0.8265159814486086,10.388227,-19.094233,60.143486,8.517641
cl2zogsca001x396cm1lqtvrw,4,0.2242871059681031,-0.8265159814486086,10.483366,-17.768734,60.408092,8.672044
cl2zogw6e0021396c7d7901iy,3,0.639269459285463,-0.5709503710316459,16.290058,-7.58505,1.3014042,4.6947665
cl2zoh1q10026396ccr8og9at,4,0.2242871059681031,-0.8265159814486086,14.146724,-18.30655,60.126488,8.691306
cl2zoha2s002a396cu2ma50sw,4,0.2242871059681031,-0.8265159814486086,10.996983,-17.792376,60.528313,8.981254
cl2zojo2h002e396c7qt651e5,4,0.2242871059681031,-0.8265159814486086,14.603842,-19.45315,60.291695,9.044273
cl2zojswm002i396chs5urjya,4,0.2242871059681031,-0.8265159814486086,12.5617285,-18.787035,60.25178,8.580848
cl2zok2ke002m396c0272jqkb,4,0.2242871059681031,-0.8265159814486086,14.310122,-20.165846,60.392776,8.631516
cl2zolye7002q396c2vl57kh0,4,0.5296150967369463,-0.2643006803426825,13.091793,-12.802402,59.28094,8.870774
cl2zoslp4002u396cuf27qdfy,3,0.8800343589504551,-0.1402653965151762,16.207932,-3.6902988,0.652206,4.2177334
cl31445hf0007396cqok6byk7,2,-1.032820088036258,-0.0006343441953264854,-27.335743,-4.141467,-1.6299365,10.921119
cl3144hts000b396c4ihaxgzt,5,0.26809901936415054,0.472545054215633,7.386705,9.966431,-2.7463431,4.283009
cl3144p8j000g396ci3uqwj2m,2,-0.7500455343283948,0.06294056272742478,-26.54215,4.9239783,-4.218538,10.706716
cl31452bd000n396cl5uyjaty,3,0.5285937285439896,0.5399315633997152,10.88542,4.034804,-2.5271468,4.1212516
cl31459ks000r396cqrqm7umg,2,-0.9950210990263244,0.02725742596078906,-26.639124,9.1118965,-4.661637,11.740425
cl31722oi001o396catkehdu1,1,-0.7400150819096027,0.21392134988970357,-13.679846,-8.493891,-5.13524,9.216009
cl3175c4i001s396cws1cud05,1,-0.965099029709786,0.00459240437483711,-21.981665,-6.716998,-1.9220117,9.793518
cl3178ar0001w396cxexl3rlk,5,-0.1266662014015102,0.3004503421125568,-6.4566684,-1.5960509,-2.6536162,7.976283
cl31b33wl002d396cl7y99mp1,1,-1.0484481109131165,-0.005475782085123577,-20.678545,-6.2950554,-1.8912264,9.66467
cl31b41i8002l396cg1a5d10o,2,-0.9492052035309742,0.06455695743889835,-20.462051,8.013933,-3.5673392,10.534238
cl31bo6340035396c2qhutocv,5,0.301738653985564,-0.012706256714916323,7.402484,-12.461851,58.99198,9.174658
cl3eif4dj00073f6cdbjovo0m,0,0.26480361420980186,-0.16405654728240343,26.671803,9.868547,0.39874387,-0.23793578
cl3eifart000b3f6c3hkg8msi,1,-0.696869206171484,-0.04968169921577777,-14.714042,6.339677,-4.3997216,8.084107
cl3eifnhz000j3f6cdfd15aua,5,0.6167432573601694,0.8574012195816133,6.7608275,6.792719,-2.109678,4.2593884
cl3eifs8h000n3f6c4816q27h,2,-0.5965195223987908,0.3004004557872332,-22.591146,3.2397077,-3.9858937,9.193325
cl3eifwej000r3f6cr6n98ma8,2,-0.7852480855774099,-0.021825288795210434,-26.299246,3.1683598,-3.9540548,10.207258
cl3eig0jc000v3f6cph2jn9xc,0,0.37420723284001,0.2632996393694408,26.612658,13.292529,0.2969363,-0.8478449
cl3eig4zn000z3f6cacqbhiju,0,0.19836419192316437,-0.20570436230840133,27.88748,10.686845,0.43383402,-0.52785826
cl3eigbqf00133f6ch7lzecih,4,0.6795172595522931,-0.5951243477911636,31.991095,4.915843,6.101301,-10.31298
cl3eignet00173f6czwrmluc4,0,0.5447046254165757,0.3211919315624655,16.738344,5.0505867,-0.93301535,2.1460936
cl3eigva5001b3f6cirpoh7qk,4,0.5176192717010926,-0.871698471577801,29.74482,6.30165,6.3739724,-10.371464
cl3eih416001f3f6ce5tt7j4o,0,0.9817971733961728,0.87630579174194,14.025207,9.749184,-0.5135094,2.6449518
cl3eih834001j3f6c967zz90h,3,0.608185964827695,0.5954377795767629,11.372214,5.65971,-1.6289264,3.8722594
cl3eihd2v001n3f6c28nxj5k1,3,0.5286693538794375,0.5204760685374169,11.003538,4.012618,-2.558825,4.072252
cl3eihj38001r3f6c9dpygu55,0,1.1482261492035022,-0.21662446454922174,22.569618,1.8405248,1.0651157,3.0825794
cl3eihow6001v3f6c6ve22g3c,4,0.5170007937431725,-0.8716852868660723,30.857964,7.198662,6.3180633,-10.30327
cl3eii73r00203f6cpewm53h1,5,0.7325708712387163,0.8773549022092926,12.466576,10.633212,-0.6214612,2.5821228
cl3eiice500243f6cxnq3uoud,0,0.9798518751573595,0.7400626956504895,15.305776,11.868184,-0.17059174,2.074109
cl3eiij5d00283f6cf3ph83fn,0,1.1305672232645834,-0.23496217974073394,22.569723,1.8605117,1.0072861,3.063162
cl3eij7wr002c3f6ch36pipjr,3,0.6287994135060905,0.7737951085849519,9.296956,4.469691,-2.2095168,4.3802247
cl3eijcsc002g3f6cnxsfl10v,5,0.6050617080396239,0.9119063827102909,5.408957,3.232709,-1.9487644,4.7123637
cl3eijiwf002k3f6c15310owg,0,0.6867462023139017,0.17841324826032162,18.918251,9.5265255,0.4336606,1.5048214
cl3eik9jy002o3f6cq4tk56vg,0,0.5855885172852607,0.05860385056787511,20.050205,9.418838,0.5768686,1.0223404
cl3eike1l002s3f6c7g1zqqr6,5,0.11176307750799055,0.5206883545758338,3.4911864,1.0086484,-2.8706288,4.747507
cl3enjr5u0003396cif4d6vs1,1,-0.459356504680557,0.35251371803607673,-16.161528,7.950764,-4.0124106,7.634645
cl3g4432m0003396c644k0st1,0,0.7590217177720618,0.4820257549077602,15.524775,9.143162,-0.576898,2.5282643
cl3g5f3gs0007396c1pgai157,5,0.23522118922074686,0.30382652154142803,17.783577,1.2360604,0.35186654,0.026930474
cl3g5fe45000b396c31bq1d83,4,0.7388398560440425,-0.42287411301279887,32.667374,5.9261928,6.4600296,-10.769098
cl3g64xob000j396cq58md4lq,3,0.7012419992196642,0.8819240675123708,9.903344,5.7083006,-1.3772591,3.96742
cl3gzg2n80003396c3gkxf366,0,0.5486000757187443,0.034099296012392775,20.099113,9.436586,0.51792514,1.0840898
cl3h2i3vc000f396c6xy82b7e,1,-0.7892107375570027,-0.03364576248325198,-30.666002,5.718694,-3.88372,11.387842
cl3h2kly8000j396cka80wa1u,1,-0.7841777944983834,-0.006168683829980862,-16.75453,3.7653227,-3.66765,9.033306
cl3jyjbuf006p3r6cmo04geoy,5,0.05717319417248226,0.6298298149388433,-2.2462194,1.2341832,-3.1417997,6.092348
cl3jyjemv006t3r6c4wkaaj1q,3,0.7115839404177673,0.0561166688522811,13.0142,-5.5929155,0.6274964,4.4920077
cl3jyjirk006x3r6c8cantkc1,4,0.2242871059681031,-0.8265159814486086,11.421944,-18.579786,60.444782,8.781387
cl3jyjmr700713r6cv9p7151g,0,0.21891191660863307,-0.14944219872471845,25.393839,12.831748,0.18544589,-0.7913384
cl3jyjqsk00753r6ct7wlfs2m,3,0.690245117438391,-0.6119901474570592,21.767542,-11.891682,4.9557996,4.6674714
cl3jyjuin00793r6c0ivxhro1,1,-0.5116560978084762,0.1451773479863537,-11.489926,-1.9062079,-3.0386772,8.555638
cl3jyjxya007d3r6c1mordt7r,4,0.2242871059681031,-0.8265159814486086,9.872588,-16.841219,60.181408,9.078472
cl3jykglr007h3r6cenftbah7,4,0.2242871059681031,-0.8265159814486086,13.027347,-19.87226,60.077118,8.46294
cl3jykk29007l3r6ci46ldy36,4,0.2242871059681031,-0.8265159814486086,14.831842,-18.838587,60.244095,8.628666
cl3jyknud007p3r6cndynxu40,4,0.2242871059681031,-0.8265159814486086,12.872249,-18.443857,60.348442,8.715802
cl3jyks00007t3r6cqyitm730,4,0.2242871059681031,-0.8265159814486086,11.942293,-18.603899,60.618767,8.784014
cl3jykvab007x3r6crwwlde72,4,0.2242871059681031,-0.8265159814486086,10.280326,-17.3394,60.06416,8.782444
cl3jyl2yq00813r6codsf3poo,4,0.516927010407842,-0.8716837139530942,30.858728,7.2170486,6.2192454,-10.213404
cl3jyl6c200853r6c9m4njl4w,4,0.2242871059681031,-0.8265159814486086,12.319892,-18.1268,60.052097,8.632763
cl3jyn1rs00893r6cakfm6vm5,0,1.0213012801442003,-0.48941561008237605,23.497,4.5203433,1.08568,2.4279566
cl3jyn60x008d3r6cku0rkrip,4,0.2242871059681031,-0.8265159814486086,14.88445,-18.122711,60.204514,9.020144
cl3jyn97i008h3r6culswt5n8,4,0.2242871059681031,-0.8265159814486086,13.542631,-17.883959,60.49388,8.726602
cl3jyo2e4008l3r6ce4fu6kem,4,0.2242871059681031,-0.8265159814486086,14.095225,-17.656448,60.19556,8.625699
cl3jyqf4u008t3r6cb8djnuyz,4,0.2242871059681031,-0.8265159814486086,13.768964,-19.566069,60.227318,8.986213
cl3jyxafo00913r6cnezfj168,1,-0.381126212221815,0.37838658935875585,-15.092117,-2.2259068,-2.8706708,8.838203
cl3jz538s00953r6cklgxwd48,1,-0.6100123565770694,-0.08929705264206077,-11.9739485,11.288461,-21.959608,3.2800708
cl3jz71z600993r6cgh4i02wf,0,0.5660606285785346,0.056711170225397664,20.041183,9.40343,0.50963134,1.07963
cl3jz8aib009d3r6ciaa2pppn,3,0.824216342922669,0.021352614709892352,15.421546,-5.782583,1.0672204,4.562253
cl3jzfaz9009h3r6c2pqqbady,1,-0.6100123565770694,-0.08929705264206077,-12.721161,11.119414,-21.867239,3.2744913
cl3k0tu4r009l3r6cmuk4qbb9,1,-0.7997009040810008,0.04350089849766218,-11.241818,-3.389217,-3.1684048,8.678071
cl3k0ty8z009p3r6csrzn2gxo,3,0.978928772272522,0.13659483261734617,17.58632,-3.1390154,0.8711311,4.096469
cl3k0u23x009t3r6cppaivuyn,4,0.2242871059681031,-0.8265159814486086,8.849257,-17.514254,60.182076,8.839304
cl3k0u6kf009x3r6c7u9wpmyp,1,-0.9003758126048631,0.01992806778937438,-18.859406,-6.07357,-2.343753,9.75809
cl3k0ubkf00a13r6cwl8su137,1,-0.4565483159873,0.18565254433224598,-10.552288,-0.28914377,-3.0557547,8.251233
cl3k0ueqa00a53r6ckl4xduum,0,0.1612008015621319,-0.20829895911271307,26.097082,11.844174,0.2696758,-0.8011631
cl3k0ulgg00a93r6ctw649mjq,1,-0.4732447603574441,0.26730457855309575,-18.413574,-7.246752,-2.5456145,9.508611
cl3k103yd00ah3r6cjm0f53ob,4,0.5174537099092803,-0.871694942131892,30.190756,5.834541,6.381119,-10.362729
cl3k108u000al3r6czwlj6am5,4,0.2242871059681031,-0.8265159814486086,9.730573,-17.994322,59.97511,8.567504
cl3k17l4i00at3r6ceml90e9m,1,-0.8701232737795738,0.019218076815321096,-15.57185,4.271346,-4.002778,8.758991
cl3k1gn8800b13r6crkr981b8,1,-0.9305143113568676,-0.023210118961492512,-27.453625,-2.7831812,-1.4883977,10.845485
cl3k5uktg000b3r6clmzq4v58,1,-0.3934674646499781,0.08298694345987183,-18.551805,5.2033677,-3.7361195,9.981888
cl3k5uog2000f3r6cn0nwlpn8,0,1.3069788840820324,0.1089673180994938,20.97087,2.3093054,0.896701,3.021425
cl3k5ur8t000j3r6cj4lah4gn,5,-0.43868298076985185,0.4604508362909442,-11.015456,0.7581693,-3.241563,8.159515
cl3k5uu70000n3r6ciahwog5w,4,0.2242871059681031,-0.8265159814486086,11.70869,-19.681763,60.40889,8.86563
cl3k5uzg8000r3r6crgufjvav,0,1.3660025335643022,0.34836166887597,21.18485,1.3499254,0.88318664,3.0553613
cl3k5v4uo000v3r6c0xdq1osy,4,0.5192070364258509,-0.8717323195426648,29.996828,7.1671996,6.5243487,-11.100752
cl3k5vfqr000y3r6cttf33lc6,3,0.5770761931140497,-0.131480837480493,15.218443,-9.668935,1.3742701,4.6383657
cl3k5w07t00163r6ctvw492wy,1,-0.7291118808552912,0.2708575938529309,-10.501819,5.566791,-4.0580025,8.309569
cl3k5wa0n001a3r6c0kq0w4yz,5,-0.3309414363850485,0.45147314610320616,-10.463397,-0.33614302,-2.9760313,8.171609
cl3k5weaf001e3r6cyh227f96,4,0.2242871059681031,-0.8265159814486086,9.124028,-16.827988,60.453053,8.908599
cl3k5wqs3001m3r6c3lucysq8,1,-0.8539219525775004,0.02827206491992157,-20.975119,5.8997703,-3.1986911,10.240411
cl3k5x72s001u3r6cm35rzvar,3,1.0892650374375652,0.3941957633661335,13.496096,-3.1641564,0.34622264,4.3302135
cl3k5xb7w001y3r6c1m8pmo4u,3,0.9248019197426871,-0.22292797691976146,20.336706,-10.921508,4.519755,4.3775477
cl3k6chq900223r6cmikyp2xr,2,-0.7574756237909993,-0.04576821086718436,-12.303654,5.1483364,-4.254597,8.791249
cl3k6ht0a00263r6c4r3z8fg8,1,-0.7197827487109767,-0.021753361267784512,-15.313967,6.705085,-4.3840384,7.952558
cl3k6ulfk002a3r6c3z49j1qz,3,0.4034693186889803,0.13588487400039734,16.881296,2.664375,0.24548772,0.41148365
cl3k81f16002q3r6c33l27tfv,1,-0.6600037291745559,-0.06609760149860969,-23.873926,-0.67957383,-2.6707537,11.269177
cl3k868hn002y3r6c0qoe389f,1,-0.9731400376282877,0.0314031763050753,-22.72955,-4.638964,-2.1969647,10.377335
cl3k87qke00323r6ckcpb0p4u,1,-0.820319389498354,-0.05661689126910955,-25.171526,-2.9836488,-1.9607178,11.143513
cl3kdfqon00033r6c5igdkpmt,1,-0.782699059878431,-0.01640185393319418,-14.521163,-8.233068,-4.969822,9.426407
cl3kdhvvp00073r6c8iipf577,2,-0.9563051492254373,-0.004476856772784408,-22.67733,1.9831051,-3.8819902,9.339003
cl3kdryuo000b3r6cy0lkwmge,1,-0.5962794001215991,-0.09109687739201769,-10.7924595,9.624993,-21.737247,3.4356618
cl3kdzgwe000j3r6c7mwygedj,4,-0.2357548773790122,-0.43934785867198395,-28.894224,-2.6731567,-1.3685445,10.731158
cl3ke3qo3000n3r6ctmgg8970,1,-0.6518742658728103,0.49783731608083054,-7.7483997,6.4073544,-3.782291,7.7065015
cl3ke51d0000r3r6ctleoea6a,1,-0.5585140782360576,0.15843866963721737,-12.997469,-0.66665006,-3.1282241,8.799963
cl3keak9x000v3r6cyk4xdhe9,2,-0.5448229552175312,0.5539043443594378,-8.102157,4.5883274,-3.8811362,8.193693
cl3kedcar000z3r6cqv7p9cck,1,-0.7529993424254544,-0.056981011398027914,-24.132252,-0.6371338,-2.7505133,11.361383
cl3keryt0001b3r6czoupo9sx,1,-0.9115669250468291,-0.01607682898923225,-17.764809,-8.292195,-3.644524,9.403773
cl3kes4qr001e3r6c50ognslo,1,-0.5974484965116706,-0.03413231712944311,-17.181597,0.8155763,-3.0809298,9.272916
cl3key719001i3r6csdg92www,1,-0.6100123565770694,-0.08929705264206077,-12.7443285,10.192549,-21.932932,3.3112235
cl3kf15ey001m3r6ca66nnh5z,1,-0.7997265367702913,-0.05954951833802124,-25.071814,-3.1961312,-1.9684961,11.069082
cl3kf3zc6001q3r6c7vr4b4rx,1,-0.7858411054776536,-0.024455053579732985,-20.636045,-3.4526217,-2.4794478,9.654459
cl3kfdr5g001y3r6crqbzo4rl,1,-0.6100123565770694,-0.08929705264206077,-13.209012,11.074647,-21.814074,3.1906853
cl3l9s21y00043r6c9z22mg77,0,0.5853107349385681,0.0586584263265313,20.04989,9.418476,0.52811074,1.0194908
cl3l9sibg000c3r6cny8ys6gz,3,0.7165556397912689,0.8384601086717417,8.854058,7.934288,-2.3282242,3.9808762
cl3l9sm3z000g3r6c1mykp9ux,4,0.4308754726391883,-0.5111088107595165,10.927596,-12.062619,58.580845,9.112635
cl3l9sy3p000o3r6crvrc7d5m,1,-0.8951061841151754,-0.01819551604915822,-19.910707,-1.7360722,-3.5784733,9.394822
cl3l9tfu100103r6czizzmxj8,1,-0.6542772256270593,-0.05237920237263394,-19.070562,-3.171156,-2.5884192,9.310969
cl3l9tkl700143r6cq9zyswc2,5,-0.023323830928390656,0.6603678449878359,4.451088,8.160074,-2.38775,8.730424
cl3l9tprg00183r6cl2w8qg4a,5,-0.015658048317309648,0.06895851222847137,-8.209603,1.305666,-3.6262655,8.28928
cl3l9tt8f001c3r6cq5l0hgob,4,0.2242871059681031,-0.8265159814486086,13.3076105,-19.045721,60.33423,9.027117
cl3l9txy6001g3r6cnd2gffxo,4,0.5157858281547254,-0.8716593862323653,31.070192,7.012157,6.1596675,-10.143816
cl3l9u18k001k3r6cped3icrn,4,0.5780742050931349,-0.8267574652808448,28.870678,4.2802787,6.3866754,-10.315185
cl3l9u93r001s3r6cuhg8mdgx,4,0.627571208679308,-0.7434907261489054,28.752483,5.385586,6.24351,-10.209687
cl3l9ufmk001w3r6cyq89vzx6,4,0.6244933842165039,-0.7655227354832645,28.839462,4.807304,6.393851,-10.36854
cl3l9uk3h00203r6ct590m8al,3,0.6348361524188891,-0.5738465231954144,16.288618,-7.589159,1.309997,4.7274685
cl3l9vsu400243r6ctqrm7alj,0,1.1073531631926596,-0.24717052874478232,22.576033,1.8545504,1.0957701,3.0821822
cl3l9xw5u00283r6c9xt8hv3w,4,0.14149357547849314,-0.383333162884145,13.376375,-13.029907,59.606625,8.75672
cl3la1b35002g3r6cs234lja3,4,0.5138146951720702,-0.8716173656238339,31.136147,6.792883,6.1606345,-10.162161
cl3laaxqk002o3r6c9tmx16ej,1,-0.9203607216504803,0.010720461473397749,-29.199429,5.31046,-4.0714164,11.123472
cl3lahq71002s3r6cswrlo9yb,1,-0.7576148784505423,-0.04704646449515719,-12.05989,5.2965746,-4.249443,8.646971
cl3lavkqa00343r6cfbfc0lnk,1,-0.9629704325088758,-0.0056986833770960406,-17.41813,-8.642548,-4.221669,9.330203
cl3laz8qa003c3r6c1i29k66e,1,-0.7551309480336285,-0.018574132957801342,-15.445473,-3.3241487,-3.1577752,9.455385
cl3lbiy6y003k3r6cyt6mkxog,1,-0.560512339830662,0.6264654253215819,-14.169831,-3.0027187,-2.745456,8.59393
cl3lbocc0003o3r6cz9of8unl,1,-1.0596797148079453,0.010567495849837351,-20.847694,-7.4528747,-2.0203345,9.651843
cl3lhgwiz00443r6cqe7vvf2k,4,0.2242871059681031,-0.8265159814486086,10.094377,-18.435871,59.989594,8.860287
cl3lhiipm00483r6clbu4zwd5,1,-0.6100123565770694,-0.08929705264206077,-13.492534,10.706902,-21.889442,3.362742
cl3lhilws004c3r6ca6zqy1gw,1,-0.4415049161407333,0.2825731308711721,-10.561019,0.6256826,-3.2007778,8.163313
cl3lhip0q004g3r6cy4brw621,1,-0.555757660686561,0.39507531227064163,-12.346758,-4.198803,-3.1370997,8.680432
cl3lhiryb004k3r6c6jpvvzx5,0,0.7231148710082563,0.3946719344003467,19.139633,7.9202466,0.6997178,1.402909
cl3lhixat004o3r6c883m96qx,4,0.5281985773295311,-0.19023431232165863,7.960468,-13.775076,59.17234,8.968969
cl3lhj2kj004s3r6cqx38u696,5,-0.42439438267451063,0.36480943873579935,-20.070656,10.184035,-3.70999,10.561067
cl3lhj62w004w3r6cfpkevjre,5,-0.4215048089653767,0.47476445551104907,-9.799293,0.38892877,-3.1595697,8.005953
cl3lhjaff00503r6cfhg41lbh,5,0.20729268887035213,1.034238410376395,9.463117,6.174707,-1.5287513,4.034054
cl3lhjg4e00543r6cwf7i8tpf,1,-0.8135010237558449,-0.04168389124851992,-15.2591505,-9.589536,-5.0916615,9.369348
cl3lhjl0700583r6c98dy5l90,5,0.8797818683663392,0.18449447230639582,17.60916,-12.07922,4.3156443,4.204832
cl3lhjozs005c3r6c6a8yc1mi,3,0.5849614501699307,-0.60642823503781,16.296484,-7.6025014,1.2820655,4.699109
cl3lhk205005k3r6cci1nhbg5,3,0.9994765129113734,0.13472257870085982,14.527578,-3.1436265,0.34897962,4.2835774
cl3lhk6ae005o3r6cuxdrdr7u,4,0.2242871059681031,-0.8265159814486086,9.58973,-17.48951,60.21197,9.160475
cl3lhkh4n005w3r6c4bqrr6nr,1,-0.6901912268159971,0.2633002056020428,-11.625109,0.01198359,-3.1433392,8.542784
cl3lhkkd000603r6c4cm2omfx,4,0.8871034037787686,-0.30946781961479947,29.68487,1.9207895,58.359684,9.018337
cl3lhkr9100643r6c07670105,1,-0.5826674067669835,0.034977725687001054,-17.929588,-0.6138656,-3.0022097,9.28655
cl3lhkukf00683r6cqecge7xc,4,0.2242871059681031,-0.8265159814486086,10.893428,-18.851906,60.01419,8.854541
